Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep2
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep3
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep4
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep10
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep14
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep24
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep25
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep18
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep20
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep17	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006909.1_prot_JAS03141.1_1_rep21
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep12
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep5
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep6
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep7
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep14
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep10	Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01001145.1.p1_rep16
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000476.1.p1	Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000476.1.p1
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000476.1.p1	Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000484.1.p1
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000536.1.p1	Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000536.1.p1
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000536.1.p1	Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000536.1.p1_rep2
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000536.1.p1	Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000536.1.p1_rep3
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001746.1_prot_JAB53075.1_1_rep7	Micrurus_fulvius_GAEP01_id_lcl|GAEP01001746.1_prot_JAB53075.1_1_rep7
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001746.1_prot_JAB53075.1_1_rep7	Micrurus_fulvius_GAEP01_id_lcl|GAEP01001746.1_prot_JAB53075.1_1
